Date,S_temperature,S_humidity,S_uv,S_soilMoisture,S_anRain,Temperature_3h,Humidity_3h,Clouds_3h,PoP_3h
2023-07-28 21:32,17.4,88.12,0.16,72,1,13.11,81,73,36
2023-07-28 21:42,17.37,88.42,0.33,72,1,13.11,81,73,36
2023-07-28 21:52,17.49,87.93,0.17,73,1,13.11,81,73,36
2023-07-28 22:03,17.25,89.61,0.08,72,1,12.0,86,69,32
2023-07-28 22:13,17.22,90.16,0.3,73,1,12.0,88,69,32
2023-07-28 22:23,17.23,90.59,0.3,72,1,12.0,88,69,32
2023-07-28 22:34,16.96,90.84,0.22,72,1,12.98,84,71,32
2023-07-28 22:44,16.85,90.77,0.2,72,1,12.98,84,71,32
2023-07-28 22:55,16.75,91.14,0.23,72,1,12.98,84,71,32
2023-07-28 23:05,16.67,92.19,0.32,72,1,10.74,94,46,6
2023-07-28 23:15,16.71,91.82,0.17,72,1,10.74,94,46,6
2023-07-28 23:26,16.52,93.19,0.22,72,1,10.74,94,46,6
2023-07-28 23:36,16.23,95.99,0.16,72,1,11.14,94,55,6
2023-07-28 23:46,16.24,96.66,0.19,72,1,11.14,94,55,6
2023-07-28 23:57,16.07,96.92,0.26,71,1,11.14,94,55,6
2023-07-29 00:07,16.17,96.35,0.08,72,1,11.52,88,53,22
2023-07-29 00:17,16.2,94.67,0.2,71,1,11.52,88,53,22
2023-07-29 00:28,16.34,93.05,0.2,72,1,11.52,88,53,22
2023-07-29 00:38,16.41,92.99,0.27,71,1,12.73,84,74,22
2023-07-29 00:48,16.08,94.37,0.27,71,1,12.73,84,74,22
2023-07-29 00:59,15.76,96.48,0.19,73,1,12.73,84,74,22
2023-07-29 01:09,15.71,97.78,0.2,71,1,12.17,88,77,26
2023-07-29 01:19,15.59,97.78,0.14,71,1,12.17,88,77,26
2023-07-29 01:30,15.86,97.08,0.04,71,1,12.76,85,76,26
2023-07-29 01:40,15.82,95.66,0.27,72,1,12.76,85,76,26
2023-07-29 01:50,15.83,96.53,0.34,70,1,12.76,85,76,26
2023-07-29 02:01,15.78,97.28,0.0,71,1,12.22,88,78,22
2023-07-29 02:11,15.76,96.41,0.38,70,1,11.82,90,64,22
2023-07-29 02:22,16.11,93.91,0.2,71,1,11.82,90,64,22
2023-07-29 02:32,16.09,93.42,0.04,71,1,12.2,88,56,22
2023-07-29 02:42,15.9,94.23,0.32,71,1,12.2,88,56,22
2023-07-29 02:53,15.92,95.23,0.19,71,1,12.2,88,56,22
2023-07-29 03:03,15.68,96.35,0.2,71,1,11.8,91,66,22
2023-07-29 03:13,15.69,96.53,0.04,70,1,11.8,91,66,22
2023-07-29 03:24,15.64,97.15,0.15,71,1,11.8,91,66,22
2023-07-29 03:34,15.57,96.41,0.19,71,1,12.19,88,57,22
2023-07-29 03:44,15.51,96.46,0.14,71,1,12.19,88,57,22
2023-07-29 03:55,15.41,97.96,0.26,71,1,12.19,88,57,22
2023-07-29 04:05,15.54,96.59,0.18,71,1,12.09,90,62,22
2023-07-29 04:15,15.35,97.33,0.35,71,1,12.09,90,62,22
2023-07-29 04:26,15.43,96.77,0.0,70,1,12.09,90,62,22
2023-07-29 04:36,15.36,97.46,0.37,70,1,12.05,89,55,22
2023-07-29 04:46,15.67,97.14,0.49,70,1,12.05,89,55,22
2023-07-29 04:57,15.82,94.28,0.21,71,1,12.05,89,55,22
2023-07-29 05:07,15.82,94.53,0.25,71,1,13.59,82,41,15
2023-07-29 05:18,15.94,92.16,0.3,71,1,13.59,82,41,15
2023-07-29 05:28,15.9,92.61,0.02,71,1,13.59,82,41,15
2023-07-29 05:49,15.86,94.11,0.06,71,1,12.78,85,61,15
2023-07-29 05:59,15.65,93.41,0.37,71,1,12.78,85,61,15
2023-07-29 06:09,15.54,93.91,0.3,71,1,14.23,77,61,37
2023-07-29 06:20,15.28,96.08,0.18,71,1,14.23,77,61,37
2023-07-29 06:30,15.69,92.89,0.32,71,1,13.81,77,65,37
2023-07-29 06:40,15.94,92.04,0.51,72,1,13.81,77,65,37
2023-07-29 06:51,16.31,92.1,0.5,72,1,13.76,77,76,30
2023-07-29 07:01,17.12,86.06,0.6,71,1,15.04,72,70,38
2023-07-29 07:11,17.92,83.62,0.59,71,1,15.44,70,70,38
2023-07-29 07:22,17.64,83.84,0.71,71,1,15.44,70,70,38
2023-07-29 07:32,18.63,79.79,0.5,73,1,14.95,71,72,38
2023-07-29 07:42,19.04,77.61,0.34,72,1,14.95,71,72,38
2023-07-29 08:03,19.68,75.16,0.73,72,1,15.4,71,70,42
2023-07-29 08:13,18.91,78.73,0.59,71,1,16.2,70,70,42
2023-07-29 08:24,18.69,79.0,0.69,72,1,16.2,70,70,42
2023-07-29 08:34,18.39,80.42,0.38,73,1,16.12,69,71,42
2023-07-29 08:45,18.55,80.14,0.58,71,1,16.12,69,71,42
2023-07-29 08:55,18.9,79.47,0.92,71,1,16.12,69,71,42
2023-07-29 09:05,19.41,77.76,0.89,72,1,16.22,71,73,50
2023-07-29 09:16,19.41,76.93,0.76,71,1,16.22,71,73,50
2023-07-29 09:26,19.19,78.91,0.7,71,1,16.22,71,73,50
2023-07-29 09:36,20.26,75.73,0.83,72,1,16.79,67,74,50
2023-07-29 09:47,20.57,74.02,0.62,70,1,16.79,67,74,50
2023-07-29 09:57,20.16,75.33,5.86,69,1,16.79,67,74,50
2023-07-29 10:07,21.01,73.2,7.64,70,1,16.18,71,74,58
2023-07-29 10:18,21.14,71.28,7.31,70,1,16.18,71,74,58
2023-07-29 10:28,21.49,70.3,7.26,70,1,16.18,71,74,58
2023-07-29 10:38,21.86,69.22,4.91,70,1,16.43,68,75,58
2023-07-29 10:49,21.83,68.68,5.59,71,1,16.43,68,75,58
2023-07-29 10:59,22.57,65.84,7.55,71,1,16.43,68,75,58
2023-07-29 11:09,24.03,60.92,8.18,71,1,17.78,64,44,64
2023-07-29 11:20,24.98,58.43,5.47,70,1,17.78,64,44,64
2023-07-29 11:30,23.94,59.17,4.67,72,1,17.83,64,43,64
2023-07-29 11:40,22.79,63.63,0.84,70,1,17.83,64,43,64
2023-07-29 11:51,21.82,71.34,0.99,72,1,17.83,64,43,64
2023-07-29 12:01,22.36,68.93,4.43,72,1,17.75,64,45,68
2023-07-29 12:12,24.46,62.44,5.69,70,1,17.75,64,59,68
2023-07-29 12:22,24.09,60.36,4.8,71,1,17.75,64,59,68
2023-07-29 12:32,23.55,62.24,4.41,71,1,17.81,64,64,68
2023-07-29 12:43,22.9,64.29,4.3,70,1,18.03,62,65,49
2023-07-29 13:03,21.68,68.03,0.89,71,1,17.92,62,62,49
2023-07-29 13:14,20.84,75.1,4.26,72,11,18.32,61,62,49
2023-07-29 13:24,22.25,67.0,4.49,70,1,18.32,61,62,49
2023-07-29 13:34,22.25,66.13,4.62,72,1,20.13,62,66,49
2023-07-29 13:45,22.7,64.29,5.09,71,1,20.13,62,66,49
2023-07-29 13:55,23.83,61.86,4.44,70,1,20.13,62,66,49
2023-07-29 14:05,22.21,65.72,4.65,70,1,18.59,67,62,57
2023-07-29 14:16,22.02,66.51,4.19,70,1,18.59,67,62,57
2023-07-29 14:36,26.57,51.99,6.1,68,1,18.0,63,67,57
2023-07-29 14:47,27.62,49.37,5.68,64,1,18.0,63,67,57
2023-07-29 14:57,26.7,50.7,5.72,69,1,18.0,63,67,57
2023-07-29 15:18,28.34,45.12,4.66,68,1,15.8,74,37,61
2023-07-29 15:28,27.34,48.28,5.49,69,1,15.8,74,37,61
2023-07-29 15:39,28.96,44.39,5.8,70,1,16.85,69,32,61
2023-07-29 15:49,27.12,48.3,5.44,68,1,16.85,69,32,61
2023-07-29 15:59,26.5,51.14,1.02,70,1,16.85,69,32,61
2023-07-29 16:10,26.36,51.33,4.45,68,1,14.82,76,44,61
2023-07-29 16:30,24.0,56.7,0.81,70,1,16.2,69,42,61
2023-07-29 16:41,22.49,64.86,0.6,71,1,16.2,69,42,61
2023-07-29 16:51,23.63,60.68,4.42,69,1,16.2,69,42,61
2023-07-29 17:01,26.32,51.5,1.06,68,1,14.77,76,76,8
2023-07-29 17:12,25.02,54.05,0.7,70,1,14.77,76,76,8
2023-07-29 17:22,21.91,65.51,0.44,69,1,14.77,76,76,8
2023-07-29 17:32,21.58,66.96,0.32,69,1,16.16,69,64,8
2023-07-29 17:43,21.4,68.73,0.29,69,1,16.16,69,64,8
2023-07-29 17:53,20.01,74.82,0.33,69,1,16.16,69,64,8
2023-07-29 18:03,19.74,75.35,0.26,69,1,14.64,76,74,8
2023-07-29 18:14,19.78,76.26,0.23,69,1,13.84,78,74,8
2023-07-29 18:24,19.14,78.98,0.47,68,1,13.84,78,74,8
2023-07-29 18:35,18.94,79.58,0.19,71,1,14.87,72,62,8
2023-07-29 18:45,18.52,80.61,0.2,69,1,14.52,73,62,11
2023-07-29 18:55,18.45,81.34,0.32,69,1,14.52,73,62,11
2023-07-29 19:06,18.18,82.58,0.0,69,1,13.02,80,74,4
2023-07-29 19:16,18.07,83.62,0.14,69,1,12.62,81,74,4
2023-07-29 19:26,17.9,84.78,0.23,70,1,12.62,81,74,4
2023-07-29 19:37,17.55,87.08,0.29,70,1,13.73,75,63,4
2023-07-29 19:47,17.82,85.88,0.27,71,1,13.73,75,63,4
2023-07-29 19:57,17.81,86.33,0.2,69,1,13.73,75,63,4
2023-07-29 20:08,17.92,84.96,0.2,69,1,11.99,85,72,4
2023-07-29 20:18,17.87,85.96,0.22,71,1,11.99,85,72,4
2023-07-29 20:28,17.7,87.45,0.08,69,1,11.99,85,72,4
2023-07-29 20:39,17.7,86.51,0.53,69,1,12.98,81,62,4
2023-07-29 20:49,17.66,86.51,0.15,69,1,12.98,81,62,4
2023-07-29 20:59,17.44,87.25,0.32,69,1,12.98,81,62,4
2023-07-29 21:10,17.41,87.3,0.23,69,1,11.72,85,66,4
2023-07-29 21:20,17.31,88.79,0.08,69,1,11.72,85,66,4
2023-07-29 21:31,17.31,88.67,0.1,69,1,12.8,81,57,4
2023-07-29 21:41,17.48,88.05,0.48,69,1,12.8,81,57,4
2023-07-29 21:51,17.38,88.62,0.15,69,1,12.8,81,57,4
2023-07-29 22:02,17.36,88.55,0.32,69,1,11.57,85,60,0
2023-07-29 22:12,17.43,88.18,0.31,68,1,11.17,87,60,0
2023-07-29 22:22,17.14,92.53,0.2,68,1,11.17,87,60,0
2023-07-29 22:33,17.11,91.46,0.14,68,1,12.09,84,53,0
2023-07-29 22:43,17.04,94.32,0.13,69,7,12.09,84,53,0
2023-07-29 22:53,16.91,93.83,0.2,69,1,12.09,84,53,0
2023-07-29 23:04,16.93,91.89,0.08,69,1,11.0,87,50,0
2023-07-29 23:14,17.04,92.76,0.19,68,1,11.0,87,64,0
2023-07-29 23:24,17.0,94.83,0.1,68,1,11.0,87,64,0
2023-07-29 23:35,16.78,95.38,0.31,69,1,11.99,84,68,0
2023-07-29 23:45,16.81,94.31,0.33,69,1,11.99,84,68,0
2023-07-29 23:55,16.71,93.51,0.15,68,1,11.99,84,68,0
2023-07-30 00:06,16.79,94.06,0.23,68,1,10.48,91,71,0
2023-07-30 00:26,16.86,93.81,0.26,68,1,10.48,91,71,0
2023-07-30 00:37,16.81,94.01,0.22,68,1,11.27,90,55,0
2023-07-30 00:47,16.91,93.63,0.21,68,1,11.46,90,77,0
2023-07-30 00:58,16.78,94.63,0.2,68,1,11.53,91,81,0
2023-07-30 01:08,16.67,95.31,0.22,68,1,10.36,95,83,0
2023-07-30 01:18,16.76,95.44,0.18,68,1,10.36,95,83,0
2023-07-30 01:29,16.64,96.05,0.26,67,1,10.36,95,83,0
2023-07-30 01:39,16.43,97.55,0.06,67,1,10.89,95,81,0
2023-07-30 01:49,16.42,97.86,0.18,68,1,10.89,95,81,0
2023-07-30 02:00,16.15,96.74,0.27,68,1,10.04,93,79,0
2023-07-30 02:10,16.0,97.29,0.23,68,1,10.35,92,69,0
2023-07-30 02:20,15.84,98.47,0.06,69,1,10.35,92,69,0
2023-07-30 02:31,15.65,100.0,0.18,68,1,10.89,90,60,0
2023-07-30 02:41,15.8,100.0,0.2,68,1,10.89,90,60,0
2023-07-30 02:51,15.67,100.0,0.14,67,1,10.89,90,60,0
2023-07-30 03:02,15.71,100.0,0.32,68,1,10.68,92,66,0
2023-07-30 03:12,16.01,99.03,0.3,67,1,10.68,92,80,0
2023-07-30 03:22,15.82,99.72,0.31,67,1,10.68,92,80,0
2023-07-30 03:33,15.51,100.0,0.26,67,1,11.11,90,79,0
2023-07-30 03:43,15.51,100.0,0.2,67,1,11.11,90,79,0
2023-07-30 03:54,15.86,99.21,0.24,69,1,11.11,90,79,0
2023-07-30 04:04,15.68,100.0,0.18,68,1,11.54,89,80,0
2023-07-30 04:14,15.59,99.65,0.2,67,1,11.54,89,80,0
2023-07-30 04:25,15.25,100.0,0.04,67,1,11.54,89,80,0
2023-07-30 04:35,15.28,100.0,0.13,68,1,11.67,89,78,0
2023-07-30 04:45,15.62,100.0,0.08,68,1,11.67,89,78,0
2023-07-30 04:56,15.65,98.83,0.18,68,1,11.67,89,78,0
2023-07-30 05:06,15.74,99.27,0.27,67,1,12.4,88,79,0
2023-07-30 05:16,15.59,99.9,0.22,67,1,12.4,88,79,0
2023-07-30 05:27,15.6,100.0,0.02,69,1,12.4,88,79,0
2023-07-30 05:37,15.62,99.83,0.27,68,1,12.25,90,78,0
2023-07-30 05:47,15.71,99.83,0.0,68,1,12.25,90,78,0
2023-07-30 05:58,15.49,100.0,0.0,69,1,12.25,90,78,0
2023-07-30 06:08,15.28,100.0,0.31,68,1,13.16,82,80,19
2023-07-30 06:18,15.57,100.0,0.37,67,1,13.16,82,80,19
2023-07-30 06:29,15.49,100.0,0.32,68,1,13.16,82,80,19
2023-07-30 06:39,15.44,100.0,0.44,68,1,13.57,77,64,20
2023-07-30 06:49,15.56,100.0,0.44,68,1,13.47,80,76,27
2023-07-30 07:00,15.84,100.0,0.43,68,1,15.44,69,70,24
2023-07-30 07:10,16.02,100.0,0.4,68,1,15.83,71,65,35
2023-07-30 07:21,16.11,98.85,0.38,68,1,15.83,71,65,35
2023-07-30 07:31,16.89,95.42,0.61,68,1,15.53,73,57,35
2023-07-30 07:41,17.86,89.03,0.59,67,1,15.53,73,57,35
2023-07-30 07:52,18.2,86.7,0.56,67,1,15.53,73,57,35
2023-07-30 08:02,18.17,86.97,0.72,67,1,15.24,74,68,45
2023-07-30 08:12,18.95,84.66,1.14,69,1,14.67,76,84,45
2023-07-30 08:23,19.83,80.99,0.72,68,1,15.24,74,82,45
2023-07-30 08:33,20.61,75.72,1.01,67,1,15.14,75,79,45
2023-07-30 08:43,20.1,78.05,0.92,67,1,15.14,75,79,45
2023-07-30 08:54,19.4,80.99,0.86,69,1,15.14,75,79,45
2023-07-30 09:04,19.77,81.38,1.0,68,1,16.63,68,83,45
2023-07-30 09:14,20.58,76.88,4.26,67,1,16.63,68,83,45
2023-07-30 09:25,21.25,73.35,1.12,66,1,16.63,68,83,45
2023-07-30 09:35,22.28,69.51,4.42,66,1,16.4,69,80,45
2023-07-30 09:45,21.44,71.44,4.55,68,1,16.4,69,80,45
2023-07-30 09:56,21.75,71.07,7.4,66,1,16.4,69,80,45
2023-07-30 10:06,23.7,65.48,7.71,65,1,18.42,60,81,53
2023-07-30 10:17,23.16,66.25,6.98,67,1,18.42,60,81,53
2023-07-30 10:27,23.53,67.07,7.61,66,1,18.42,60,81,53
2023-07-30 10:37,24.05,65.06,7.96,67,1,18.27,61,79,53
2023-07-30 10:48,24.5,61.5,4.86,65,1,18.27,61,79,53
2023-07-30 10:58,23.66,65.47,4.91,65,1,18.27,61,79,53
2023-07-30 11:08,22.68,69.69,4.88,68,1,18.02,65,73,81
2023-07-30 11:19,22.9,69.86,4.55,67,1,18.02,65,73,81
2023-07-30 11:29,23.07,65.88,4.62,67,1,18.02,65,73,81
2023-07-30 11:39,22.95,62.8,4.87,66,1,18.0,66,74,81
2023-07-30 11:50,23.68,59.24,5.77,66,1,18.0,66,74,81
2023-07-30 12:00,23.46,60.35,4.91,67,1,18.3,63,76,68
2023-07-30 12:10,23.28,61.26,6.19,66,1,17.3,66,64,85
2023-07-30 12:21,24.28,58.22,6.24,68,1,17.3,66,64,85
2023-07-30 12:31,24.64,55.94,5.77,68,1,17.19,66,56,85
2023-07-30 12:41,27.24,50.26,7.41,67,1,17.0,68,61,77
2023-07-30 12:52,28.15,45.61,7.55,65,1,17.0,68,61,77
2023-07-30 13:02,24.58,55.22,5.36,67,1,17.15,67,68,85
2023-07-30 13:12,24.99,53.57,5.57,66,1,17.72,65,87,85
2023-07-30 13:23,23.43,58.28,4.98,64,1,17.72,65,87,85
2023-07-30 13:33,23.47,57.69,5.12,68,1,17.68,63,58,85
2023-07-30 13:44,25.47,52.4,5.03,66,1,17.68,63,58,85
2023-07-30 13:54,26.26,50.37,4.42,66,1,17.68,63,58,85
2023-07-30 14:04,25.24,51.36,4.31,66,1,16.36,71,58,85
2023-07-30 14:15,22.67,58.85,4.25,67,1,16.36,71,58,85
2023-07-30 14:25,23.27,57.18,4.39,67,1,16.36,71,58,85
2023-07-30 14:35,23.27,57.48,4.25,67,1,16.55,68,45,85
2023-07-30 14:46,20.89,66.33,0.99,66,1,16.55,68,45,85
2023-07-30 14:56,20.59,67.37,0.84,68,1,16.55,68,45,85
2023-07-30 15:06,22.1,63.34,4.98,67,1,15.55,74,57,81
2023-07-30 15:17,19.5,71.85,0.8,67,1,15.55,74,57,81
2023-07-30 15:27,24.09,57.34,5.41,67,1,15.55,74,57,81
2023-07-30 15:37,21.34,64.81,0.56,66,1,16.35,69,45,81
2023-07-30 15:48,20.43,69.64,0.78,66,1,16.35,69,45,81
2023-07-30 15:58,18.9,74.88,0.62,67,1,16.35,69,45,81
2023-07-30 16:08,18.62,77.02,0.59,68,1,14.47,77,55,81
2023-07-30 16:19,18.55,77.36,0.59,67,1,14.47,77,55,81
2023-07-30 16:29,18.12,78.36,0.59,68,1,14.47,77,55,81
2023-07-30 16:40,17.96,79.44,0.56,67,1,15.3,71,43,81
2023-07-30 16:50,18.21,78.45,0.47,67,1,15.3,71,43,81
2023-07-30 17:00,18.02,78.77,0.51,67,1,14.11,76,43,28
2023-07-30 17:11,17.78,80.43,0.58,67,1,14.02,79,47,31
2023-07-30 17:21,17.48,81.86,0.53,67,1,14.02,79,47,31
2023-07-30 17:31,17.19,82.89,0.45,67,1,15.0,72,44,31
2023-07-30 17:42,17.48,81.38,0.17,67,1,15.0,72,44,31
2023-07-30 17:52,16.88,83.9,0.27,70,1,15.0,72,44,31
2023-07-30 18:02,16.61,85.78,0.26,70,1,13.55,79,41,19
2023-07-30 18:13,16.27,88.21,0.24,70,1,13.15,81,33,19
2023-07-30 18:23,15.96,89.56,0.17,70,1,13.15,81,33,19
2023-07-30 18:33,15.9,89.98,0.22,69,1,14.08,75,28,19
2023-07-30 18:44,15.83,90.23,0.18,70,1,14.2,75,49,14
2023-07-30 18:54,15.62,91.53,0.41,70,1,14.2,75,49,14
2023-07-30 19:04,15.31,92.09,0.29,71,1,12.14,84,61,14
2023-07-30 19:15,15.28,91.52,0.32,70,1,12.14,84,61,14
2023-07-30 19:25,15.14,92.89,0.07,70,1,12.14,84,61,14
2023-07-30 19:35,15.38,91.82,0.23,70,1,12.75,80,48,14
2023-07-30 19:46,15.44,91.27,0.2,70,1,12.75,80,48,14
2023-07-30 19:56,15.34,91.71,0.23,70,1,12.75,80,48,14
2023-07-30 20:07,15.35,92.01,0.41,69,1,12.1,85,66,11
2023-07-30 20:17,15.44,91.89,0.18,69,1,12.1,85,66,11
2023-07-30 20:27,15.51,92.34,0.3,70,1,12.1,85,66,11
2023-07-30 20:38,15.67,92.34,0.29,70,1,12.72,81,58,11
2023-07-30 20:48,15.54,92.41,0.08,69,1,12.72,81,58,31
2023-07-30 20:58,15.62,92.47,0.18,69,1,12.72,81,58,11
2023-07-30 21:09,15.65,92.22,0.24,67,1,12.18,85,78,14
2023-07-30 21:19,15.74,92.28,0.26,66,1,12.18,85,78,14
2023-07-30 21:29,15.74,92.28,0.23,66,1,12.18,85,78,14
2023-07-30 21:40,15.83,92.28,0.22,66,1,12.77,81,77,14
2023-07-30 21:50,15.87,92.16,0.18,66,1,12.77,81,77,14
2023-07-30 22:00,15.82,92.1,0.24,65,1,11.49,84,79,4
2023-07-30 22:11,15.8,92.91,0.31,66,1,12.26,85,80,17
2023-07-30 22:21,15.72,93.04,0.2,66,1,12.26,85,80,17
2023-07-30 22:31,15.49,95.16,0.29,66,1,12.82,81,78,17
2023-07-30 22:42,15.39,96.08,0.2,66,1,12.82,81,78,17
2023-07-30 22:52,15.38,95.89,0.32,66,1,12.82,81,78,17
2023-07-30 23:02,15.47,95.39,0.2,65,1,12.46,84,90,45
2023-07-30 23:13,15.16,97.33,0.19,66,1,11.66,88,90,45
2023-07-30 23:23,15.09,98.32,0.23,67,1,11.66,88,90,45
2023-07-30 23:34,15.31,96.45,0.26,66,1,11.76,86,85,45
2023-07-30 23:44,15.38,96.26,0.09,67,1,11.76,86,85,45
2023-07-30 23:54,15.32,96.39,0.2,65,1,11.76,86,85,45
2023-07-31 00:05,15.28,96.02,0.32,65,1,12.12,86,90,52
2023-07-31 00:15,15.34,96.51,0.32,65,1,12.12,86,90,52
2023-07-31 00:25,15.32,96.89,0.19,65,1,12.12,86,90,52
2023-07-31 00:36,15.11,97.39,0.1,65,1,12.25,82,85,36
2023-07-31 00:46,15.28,96.82,0.23,65,1,12.33,84,85,49
2023-07-31 00:56,15.32,96.77,0.23,65,1,12.33,84,85,49
2023-07-31 01:07,14.98,97.89,0.23,65,1,11.63,91,90,49
2023-07-31 01:17,14.89,98.82,0.24,64,1,11.63,91,90,49
2023-07-31 01:27,14.8,99.25,0.2,66,1,11.63,91,90,49
2023-07-31 01:38,14.46,100.0,0.19,65,1,11.73,90,85,49
2023-07-31 01:48,14.6,100.0,0.27,65,1,11.73,90,85,49
2023-07-31 01:58,14.72,98.81,0.24,64,1,11.73,90,85,49
2023-07-31 02:09,14.58,99.31,0.7,65,1,11.22,91,68,49
2023-07-31 02:19,14.52,99.94,0.24,64,1,11.22,91,68,49
2023-07-31 02:30,14.12,100.0,0.18,64,1,11.13,90,52,49
2023-07-31 02:40,13.97,100.0,0.19,65,1,11.13,90,52,49
2023-07-31 02:50,14.42,100.0,0.2,64,1,11.13,90,52,49
2023-07-31 03:01,14.54,99.24,0.15,65,1,11.05,89,68,36
2023-07-31 03:11,14.54,99.69,0.16,64,1,10.76,93,68,49
2023-07-31 03:21,14.39,100.0,0.24,64,1,10.76,93,68,49
2023-07-31 03:32,14.42,99.87,0.15,65,1,10.49,93,52,49
2023-07-31 03:42,14.4,99.87,0.23,65,1,10.49,93,52,49
2023-07-31 03:52,14.36,100.0,0.0,63,1,10.49,93,52,49
2023-07-31 04:03,14.61,99.0,0.14,65,1,10.8,93,68,53
2023-07-31 04:13,14.73,97.81,0.18,65,1,10.8,93,76,53
2023-07-31 04:23,14.77,98.63,0.18,65,1,10.8,93,76,53
2023-07-31 04:34,14.81,98.51,0.26,65,1,10.52,93,64,53
2023-07-31 04:44,14.78,100.0,0.18,65,1,10.52,93,64,53
2023-07-31 04:54,14.7,99.63,0.14,65,1,10.52,93,64,53
2023-07-31 05:05,14.51,100.0,0.08,65,1,11.68,90,71,24
2023-07-31 05:15,14.64,100.0,0.18,65,1,11.68,90,71,24
2023-07-31 05:25,15.16,98.56,0.19,65,1,11.68,90,71,24
2023-07-31 05:36,15.19,100.0,0.2,66,1,11.43,91,61,24
2023-07-31 05:46,14.99,100.0,0.24,66,1,11.43,91,61,24
2023-07-31 05:57,15.02,100.0,0.07,65,1,11.43,91,61,24
2023-07-31 06:07,15.14,100.0,0.29,67,1,11.97,88,73,29
2023-07-31 06:17,15.46,99.82,0.32,65,1,11.97,88,73,29
2023-07-31 06:28,15.86,97.84,0.33,65,1,11.97,88,73,29
2023-07-31 06:38,15.97,98.27,0.38,65,1,11.33,92,64,38
2023-07-31 06:48,16.24,96.48,0.39,65,1,11.33,92,64,38
2023-07-31 06:59,16.63,98.42,0.68,66,1,11.33,92,64,38
2023-07-31 07:09,16.81,94.81,0.69,65,1,12.29,89,90,49
2023-07-31 07:19,17.11,92.14,0.65,66,1,12.29,89,90,49
2023-07-31 07:30,17.04,91.71,0.7,67,1,12.18,88,85,49
2023-07-31 07:40,17.15,94.2,0.82,67,1,12.18,88,85,49
2023-07-31 07:50,17.71,90.97,0.7,66,1,12.18,88,85,49
2023-07-31 08:01,17.89,87.45,0.8,66,1,12.4,88,89,61
2023-07-31 08:11,18.3,85.08,1.1,66,1,12.8,88,89,61
2023-07-31 08:21,18.07,86.1,0.77,66,1,12.8,88,89,61
2023-07-31 08:32,17.84,88.88,0.54,66,1,12.85,88,84,61
2023-07-31 08:42,18.17,87.45,0.98,66,1,12.85,88,84,61
2023-07-31 08:53,18.69,84.78,0.85,66,1,12.85,88,84,61
2023-07-31 09:03,18.33,84.14,1.02,65,1,13.12,86,89,61
2023-07-31 09:13,18.27,86.1,0.77,66,1,13.52,85,89,61
2023-07-31 09:24,18.98,83.12,1.02,66,1,13.52,85,89,61
2023-07-31 09:34,19.06,82.72,0.73,65,1,13.67,84,85,61
2023-07-31 09:44,19.39,80.37,0.97,63,1,13.67,84,85,61
2023-07-31 09:55,19.68,79.9,0.89,65,1,13.67,84,85,61
2023-07-31 10:05,20.84,74.77,4.18,64,1,15.96,72,71,65
2023-07-31 10:15,21.69,71.33,4.53,72,1,15.96,72,71,65
2023-07-31 10:26,21.52,73.37,4.39,64,1,15.96,72,71,65
2023-07-31 10:36,21.46,72.06,4.42,69,1,15.95,70,61,65
2023-07-31 10:46,21.21,72.18,1.15,70,1,15.95,70,61,65
2023-07-31 10:57,20.5,75.19,4.25,71,1,15.95,70,61,65
2023-07-31 11:07,21.07,76.36,4.57,73,1,15.2,74,76,69
2023-07-31 11:17,21.12,79.81,4.54,71,1,15.2,74,76,69
2023-07-31 11:28,22.55,71.28,5.03,71,1,15.2,74,76,69
2023-07-31 11:38,24.88,63.38,5.43,70,1,15.78,71,64,69
2023-07-31 11:48,22.46,68.37,4.37,72,1,15.78,71,64,69
2023-07-31 11:59,20.97,73.97,4.85,71,1,15.78,71,64,69
2023-07-31 12:09,23.84,64.24,5.48,73,1,14.92,75,76,73
2023-07-31 12:20,25.06,60.07,4.96,70,1,14.92,75,76,73
2023-07-31 12:30,23.43,64.28,5.58,73,1,15.59,71,64,73
2023-07-31 12:40,23.38,65.18,4.94,74,1,15.59,71,64,73
2023-07-31 12:51,23.54,66.05,5.09,73,1,15.46,73,64,68
2023-07-31 13:01,23.83,62.36,5.77,73,1,15.08,75,75,69
2023-07-31 13:11,24.5,61.79,4.72,73,1,15.48,74,89,69
2023-07-31 13:22,25.06,57.13,5.51,73,1,15.48,74,89,69
2023-07-31 13:32,25.08,57.3,5.93,73,1,16.3,69,85,69
2023-07-31 13:42,23.91,59.99,4.85,72,1,16.3,69,85,69
2023-07-31 13:53,25.67,54.17,5.62,73,1,16.3,69,85,69
2023-07-31 14:03,24.83,58.32,5.46,72,1,14.92,77,88,69
2023-07-31 14:13,22.95,71.8,4.67,74,1,14.92,78,88,69
2023-07-31 14:24,22.33,70.43,4.85,74,1,14.92,78,88,69
2023-07-31 14:34,22.33,65.14,4.63,73,1,15.93,73,84,69
2023-07-31 14:44,22.02,65.76,4.3,73,1,15.93,73,84,69
2023-07-31 14:55,21.72,66.06,1.1,73,1,15.93,73,84,69
2023-07-31 15:05,22.33,64.74,4.35,74,1,14.14,80,89,69
2023-07-31 15:16,20.74,69.09,0.89,73,1,14.14,80,89,69
2023-07-31 15:26,20.73,68.12,0.82,75,1,14.14,80,89,69
