Date,S_temperature,S_humidity,S_uv,S_soilMoisture,S_anRain,Temperature_10h,Humidity_10h,Clouds_10h,PoP_10h
2023-09-27 01:48,14.86,100.0,0.27,67,1,22.07,44,98,23
2023-09-27 01:58,14.58,100.0,0.57,68,1,22.07,44,98,23
2023-09-27 02:08,14.4,100.0,0.59,67,1,22.4,42,92,32
2023-09-27 02:19,14.18,100.0,0.27,67,1,22.4,42,92,32
2023-09-27 02:29,14.18,100.0,0.26,67,1,22.4,42,92,32
2023-09-27 02:39,13.97,100.0,0.29,67,1,22.4,42,92,32
2023-09-27 02:50,14.04,100.0,0.15,67,1,22.4,42,92,32
2023-09-27 03:00,13.99,100.0,0.26,67,1,19.76,62,89,44
2023-09-27 03:10,13.6,100.0,0.2,67,1,19.96,55,91,47
2023-09-27 03:21,13.49,100.0,0.08,68,1,19.96,55,91,47
2023-09-27 03:31,13.12,100.0,0.0,67,1,19.96,55,91,47
2023-09-27 03:41,13.54,100.0,0.2,67,1,19.96,55,91,47
2023-09-27 03:52,13.63,100.0,0.32,67,1,19.96,55,91,47
2023-09-27 04:02,13.62,100.0,0.1,68,1,17.36,71,95,70
2023-09-27 04:13,13.36,100.0,0.15,68,1,17.36,71,95,70
2023-09-27 04:23,13.11,100.0,0.33,67,1,17.36,71,95,70
2023-09-27 04:33,13.11,100.0,0.3,67,1,17.36,71,95,70
2023-09-27 04:44,12.62,100.0,0.32,67,1,17.36,71,95,70
2023-09-27 04:54,12.59,100.0,0.5,67,1,17.36,71,95,70
2023-09-27 05:04,13.11,100.0,0.12,67,1,15.93,81,97,78
2023-09-27 05:15,13.08,100.0,0.05,67,1,15.93,81,97,78
2023-09-27 05:25,13.07,100.0,0.14,67,1,15.93,81,97,78
2023-09-27 05:35,12.92,100.0,0.18,67,1,15.93,81,97,78
2023-09-27 05:46,13.0,100.0,0.31,67,1,15.93,81,97,78
2023-09-27 05:56,13.08,100.0,0.2,67,1,15.93,81,97,78
2023-09-27 06:06,13.33,100.0,0.35,67,1,15.5,83,97,86
2023-09-27 06:17,13.96,100.0,0.51,67,1,15.5,83,97,86
2023-09-27 06:27,15.65,100.0,0.34,66,2,15.5,83,97,86
2023-09-27 06:37,17.9,100.0,0.44,67,2,15.5,83,97,86
2023-09-27 06:48,17.37,100.0,0.7,67,2,16.16,81,96,82
2023-09-27 06:58,17.15,100.0,0.64,66,2,16.16,81,96,82
2023-09-27 07:09,16.76,100.0,0.29,66,1,15.71,85,97,89
2023-09-27 07:19,20.24,97.93,1.13,67,2,15.71,85,97,89
2023-09-27 07:29,21.83,90.76,0.61,67,1,15.71,85,97,89
2023-09-27 07:40,22.83,86.07,0.61,67,1,15.71,85,97,89
2023-09-27 07:50,21.71,90.3,0.99,67,1,15.71,85,97,89
2023-09-27 08:00,24.37,82.62,4.39,67,1,14.68,83,93,76
2023-09-27 08:11,23.36,83.66,4.24,67,1,14.24,89,97,89
2023-09-27 08:21,24.58,81.28,4.37,67,1,14.24,89,97,89
2023-09-27 08:31,25.94,77.36,4.94,67,1,14.24,89,97,89
2023-09-27 08:42,26.47,74.63,5.15,67,1,14.24,89,97,89
2023-09-27 08:52,27.66,71.61,5.33,67,1,14.24,89,97,89
2023-09-27 09:02,27.51,71.74,5.55,66,1,13.4,92,95,92
2023-09-27 09:13,28.3,69.11,5.21,67,1,13.4,92,95,92
2023-09-27 09:23,28.61,67.15,5.58,66,1,13.4,92,95,92
2023-09-27 09:33,28.12,69.61,5.9,66,1,13.4,92,95,92
2023-09-27 09:44,29.46,64.63,5.99,66,1,13.4,92,95,92
2023-09-27 09:54,30.92,60.86,5.85,65,1,13.4,92,95,92
2023-09-27 10:04,30.6,59.17,6.19,64,1,12.84,94,79,66
2023-09-27 10:15,31.44,56.79,5.94,64,1,12.84,94,79,66
2023-09-27 10:25,29.18,61.99,6.07,63,1,12.84,94,79,66
2023-09-27 10:36,32.89,53.61,6.51,63,1,12.84,94,79,66
2023-09-27 10:46,33.49,51.26,5.08,64,1,12.84,94,79,66
2023-09-27 10:56,32.52,52.99,7.26,62,1,12.84,94,79,66
2023-09-27 11:07,30.46,56.36,4.25,62,1,13.03,94,89,64
2023-09-27 11:17,26.99,65.91,0.98,64,1,13.03,94,89,64
2023-09-27 11:27,27.09,67.12,4.28,64,1,13.03,94,89,64
2023-09-27 11:38,26.99,67.24,1.16,65,1,13.03,94,89,64
2023-09-27 11:48,28.07,65.05,6.35,65,1,13.03,94,89,64
2023-09-27 11:58,30.17,59.89,8.02,66,1,13.03,94,89,64
2023-09-27 12:09,27.57,64.38,0.99,64,1,12.16,94,86,56
2023-09-27 12:19,27.69,63.87,4.8,64,1,12.16,94,86,56
2023-09-27 12:29,33.21,48.22,7.43,63,1,12.16,94,86,56
2023-09-27 12:40,31.56,50.13,4.64,62,1,12.77,91,100,60
2023-09-27 12:50,29.65,65.21,4.37,62,1,12.69,95,100,64
2023-09-27 13:00,29.8,66.4,5.65,63,1,12.17,91,99,68
2023-09-27 13:11,31.02,68.59,5.06,62,1,12.33,94,100,67
2023-09-27 13:21,27.27,82.78,1.02,63,1,12.33,94,100,67
2023-09-27 13:31,25.65,84.76,0.58,63,1,12.33,94,100,67
2023-09-27 13:42,24.15,92.71,0.48,65,5,12.33,94,100,67
2023-09-27 13:52,23.25,100.0,0.56,64,34,12.33,94,100,67
2023-09-27 14:03,19.48,100.0,0.18,60,31,12.16,92,100,67
2023-09-27 14:13,18.21,100.0,0.39,68,24,12.16,92,100,67
2023-09-27 14:23,16.81,100.0,0.26,66,28,12.16,92,100,67
2023-09-27 14:34,17.54,-22.2,0.0,66,27,12.16,92,100,67
2023-09-27 14:44,17.36,-22.2,0.18,67,24,12.16,92,100,67
2023-09-27 14:54,17.82,-22.2,0.41,63,24,12.16,92,100,67
2023-09-27 15:05,17.89,-22.2,0.56,62,29,12.13,90,100,60
2023-09-27 15:15,18.44,-22.2,0.6,62,34,12.13,90,100,60
2023-09-27 15:25,18.66,-22.2,0.6,60,48,12.13,90,100,60
2023-09-27 15:36,19.19,-22.2,0.38,61,41,12.13,90,100,60
2023-09-27 15:46,19.21,-22.2,0.62,61,38,12.13,90,100,60
2023-09-27 15:56,18.9,-22.2,0.78,61,29,12.13,90,100,60
2023-09-27 16:07,19.96,-22.2,0.75,61,24,12.08,88,100,14
2023-09-27 16:17,19.73,77.33,0.59,63,22,12.08,88,100,14
2023-09-27 16:27,19.37,100.0,0.68,60,22,12.08,88,100,14
2023-09-27 16:38,19.04,100.0,0.68,61,20,12.08,88,100,14
2023-09-27 16:48,18.7,100.0,0.29,59,18,12.08,88,100,14
2023-09-27 16:59,19.0,100.0,0.18,60,18,12.08,88,100,14
2023-09-27 17:09,19.13,100.0,0.49,60,15,11.89,88,100,14
2023-09-27 17:19,18.85,100.0,0.32,60,14,11.89,88,100,14
2023-09-27 17:30,18.73,100.0,0.2,60,17,11.89,88,100,14
2023-09-27 17:40,18.47,100.0,0.31,60,29,11.89,88,100,14
2023-09-27 17:50,18.62,100.0,0.07,62,29,11.89,88,100,14
2023-09-27 18:01,18.44,100.0,0.2,61,27,11.62,88,98,12
2023-09-27 18:11,18.0,100.0,0.0,61,29,11.62,88,98,12
2023-09-27 18:21,17.7,100.0,0.22,60,34,11.62,88,98,12
2023-09-27 18:32,17.19,100.0,0.14,60,42,11.62,88,98,12
2023-09-27 18:42,17.22,100.0,0.15,60,43,11.62,88,98,12
2023-09-27 18:52,17.19,100.0,0.31,60,39,10.3,91,61,39
2023-09-27 19:03,16.78,100.0,0.26,61,45,10.14,90,66,31
2023-09-27 19:13,16.46,100.0,0.2,60,41,10.14,90,66,31
2023-09-27 19:23,16.63,100.0,0.13,60,45,10.14,90,66,31
2023-09-27 19:34,16.48,100.0,0.22,62,43,10.14,90,66,31
2023-09-27 19:44,16.14,100.0,0.22,61,43,10.14,90,66,31
2023-09-27 19:54,15.9,100.0,0.09,62,37,10.14,90,66,31
2023-09-27 20:05,15.75,100.0,0.0,61,40,9.84,90,62,31
2023-09-27 20:15,15.72,100.0,0.22,61,36,9.84,90,62,31
2023-09-27 20:26,15.47,100.0,0.4,60,40,9.84,90,62,31
2023-09-27 20:36,15.46,100.0,0.24,64,38,9.84,90,62,31
2023-09-27 20:46,15.47,100.0,0.18,61,37,9.84,90,62,31
2023-09-27 20:57,15.46,100.0,0.3,61,40,9.84,90,62,31
2023-09-27 21:07,15.5,100.0,0.06,62,40,12.19,83,61,27
2023-09-27 21:17,15.51,100.0,0.16,62,46,12.19,83,61,27
2023-09-27 21:28,15.44,100.0,0.0,62,47,12.19,83,61,27
2023-09-27 21:38,15.25,100.0,0.24,63,45,12.19,83,61,27
2023-09-27 21:48,15.16,100.0,0.29,62,41,12.19,83,61,27
2023-09-27 21:59,15.01,100.0,0.1,61,40,12.19,83,61,27
2023-09-27 22:09,15.03,100.0,0.32,62,41,15.09,70,69,3
2023-09-27 22:19,14.8,100.0,0.21,62,43,15.09,70,69,3
2023-09-27 22:30,14.94,100.0,0.26,61,41,15.09,70,69,3
2023-09-27 22:40,14.98,100.0,0.21,61,40,15.09,70,69,3
2023-09-27 22:50,15.1,100.0,0.19,63,37,15.09,70,69,3
2023-09-27 23:01,14.98,100.0,0.32,62,41,17.74,57,75,23
2023-09-27 23:11,15.06,100.0,0.36,62,40,17.74,57,75,23
2023-09-27 23:22,15.02,100.0,0.46,64,40,17.74,57,75,23
2023-09-27 23:32,15.06,100.0,0.56,62,40,17.74,57,75,23
2023-09-27 23:42,15.03,100.0,0.2,62,39,17.74,57,75,23
2023-09-27 23:53,15.11,100.0,0.14,63,40,17.74,57,75,23
2023-09-28 00:03,14.73,100.0,0.58,64,40,20.56,46,66,33
2023-09-28 00:13,14.72,100.0,0.1,64,39,20.56,46,66,33
2023-09-28 00:24,14.81,100.0,0.04,64,38,20.56,46,66,33
2023-09-28 00:34,14.64,100.0,0.23,64,38,20.56,46,66,33
2023-09-28 00:44,14.96,100.0,0.26,63,37,19.16,50,91,40
2023-09-28 00:55,15.16,100.0,0.21,63,35,20.61,43,56,15
2023-09-28 01:05,15.31,100.0,0.22,64,37,21.94,39,47,16
2023-09-28 01:15,14.99,100.0,0.0,64,36,21.94,39,47,16
2023-09-28 01:26,14.8,100.0,0.27,64,37,21.94,39,47,16
2023-09-28 01:36,14.91,100.0,0.16,63,36,21.94,39,47,16
2023-09-28 01:46,14.94,100.0,0.26,65,37,21.94,39,47,16
2023-09-28 01:57,14.78,100.0,0.24,64,36,21.94,39,47,16
2023-09-28 02:07,14.65,100.0,0.3,64,37,22.47,38,45,30
2023-09-28 02:17,14.7,100.0,0.17,64,37,22.47,38,45,30
2023-09-28 02:28,14.32,100.0,0.2,64,36,22.47,38,45,30
2023-09-28 02:38,14.4,100.0,0.2,65,35,22.47,38,45,30
2023-09-28 02:49,14.72,100.0,0.07,64,35,22.47,38,45,30
2023-09-28 02:59,14.51,100.0,0.16,65,36,22.47,38,45,30
2023-09-28 03:09,14.37,100.0,0.51,66,36,20.58,47,48,54
2023-09-28 03:20,14.18,100.0,0.34,65,36,20.58,47,48,54
2023-09-28 03:30,14.21,100.0,0.14,66,36,20.58,47,48,54
2023-09-28 03:40,14.46,100.0,0.32,65,37,20.58,47,48,54
2023-09-28 03:51,14.03,100.0,0.27,66,35,20.58,47,48,54
2023-09-28 04:01,13.75,100.0,0.14,66,36,18.01,62,89,89
2023-09-28 04:11,13.63,100.0,0.18,67,36,18.01,62,89,89
2023-09-28 04:22,13.77,100.0,0.0,66,36,18.01,62,89,89
2023-09-28 04:32,13.96,100.0,0.2,67,36,18.01,62,89,89
2023-09-28 04:42,13.99,100.0,0.07,67,36,18.01,62,89,89
2023-09-28 04:53,13.91,100.0,0.27,67,35,18.01,62,89,89
2023-09-28 05:03,14.03,100.0,0.2,67,35,16.4,75,89,89
2023-09-28 05:13,13.95,100.0,0.2,68,34,16.4,75,89,89
2023-09-28 05:24,13.99,100.0,0.22,67,34,16.4,75,89,89
2023-09-28 05:34,14.15,100.0,0.18,67,34,16.4,75,89,89
2023-09-28 05:45,14.03,100.0,0.22,68,35,16.4,75,89,89
2023-09-28 05:55,14.21,100.0,0.17,67,31,16.4,75,89,89
2023-09-28 06:05,14.55,100.0,0.54,68,31,15.88,78,91,93
2023-09-28 06:16,15.39,100.0,0.32,69,33,15.88,78,91,93
2023-09-28 06:26,15.84,100.0,0.44,68,34,15.88,78,91,93
2023-09-28 06:36,18.26,100.0,0.59,68,33,15.88,78,91,93
2023-09-28 06:47,19.48,100.0,0.68,68,33,15.64,81,93,92
2023-09-28 06:57,18.94,100.0,0.65,68,31,15.64,81,93,92
2023-09-28 07:07,18.72,100.0,0.7,68,29,14.81,86,95,92
2023-09-28 07:18,20.21,100.0,0.6,68,21,14.81,86,95,92
2023-09-28 07:28,18.9,100.0,0.55,68,16,14.81,86,95,92
2023-09-28 07:38,21.94,100.0,0.99,69,1,14.81,86,95,92
2023-09-28 07:49,23.25,100.0,1.1,68,1,14.81,86,95,92
2023-09-28 07:59,20.29,100.0,0.68,69,1,14.81,86,95,92
2023-09-28 08:09,20.23,100.0,0.68,69,1,13.85,91,96,96
2023-09-28 08:20,22.15,100.0,4.27,69,1,13.85,91,96,96
2023-09-28 08:30,24.43,95.51,4.67,69,1,13.85,91,96,96
2023-09-28 08:40,25.64,87.22,4.83,69,1,13.85,91,96,96
2023-09-28 08:51,27.63,77.79,5.08,69,1,13.85,91,96,96
2023-09-28 09:01,27.47,74.11,5.21,69,1,13.13,93,96,97
2023-09-28 09:12,26.02,69.96,5.52,70,1,13.13,93,96,97
2023-09-28 09:22,27.06,67.79,5.99,70,1,13.13,93,96,97
2023-09-28 09:32,28.36,64.68,5.65,69,1,13.13,93,96,97
2023-09-28 09:43,28.67,60.58,6.17,68,1,13.13,93,96,97
2023-09-28 09:53,30.42,59.16,5.58,68,1,13.13,93,96,97
2023-09-28 10:03,30.0,60.95,6.15,67,1,12.72,93,95,41
2023-09-28 10:14,31.17,54.35,4.38,67,1,12.72,93,95,41
2023-09-28 10:24,32.52,56.34,6.84,67,1,12.72,93,95,41
2023-09-28 10:34,33.73,50.68,6.19,67,1,12.72,93,95,41
2023-09-28 10:45,30.58,56.33,4.94,67,1,12.72,93,95,41
2023-09-28 10:55,28.59,64.29,4.64,68,1,12.72,93,95,41
2023-09-28 11:05,27.14,65.89,4.89,68,1,12.43,93,98,44
2023-09-28 11:16,29.76,58.66,5.85,70,1,12.43,93,98,44
2023-09-28 11:26,27.12,68.95,4.47,69,1,12.43,93,98,44
2023-09-28 11:36,29.43,57.12,6.84,69,1,12.43,93,98,44
2023-09-28 11:47,32.51,52.12,7.84,71,1,12.43,93,98,44
2023-09-28 11:57,35.85,46.94,9.06,70,1,12.43,93,98,44
2023-09-28 12:08,32.4,51.66,7.56,70,1,12.27,93,98,57
2023-09-28 12:18,26.35,71.37,0.55,70,1,12.27,93,98,57
2023-09-28 12:28,24.39,80.82,0.32,69,1,12.27,93,98,57
2023-09-28 12:39,24.03,81.46,0.58,71,1,12.27,93,98,57
2023-09-28 12:49,23.43,84.57,0.47,70,1,12.34,93,90,49
2023-09-28 12:59,23.35,85.59,0.4,70,1,12.34,93,90,49
2023-09-28 13:10,23.87,83.87,0.74,69,1,11.94,93,92,46
2023-09-28 13:20,23.4,88.18,0.75,70,1,11.94,93,92,46
2023-09-28 13:30,23.28,89.03,0.65,70,1,11.94,93,92,46
2023-09-28 13:41,22.83,90.68,0.6,69,1,11.94,93,92,46
2023-09-28 13:51,22.65,91.9,1.0,69,1,11.94,93,92,46
2023-09-28 14:01,22.06,94.85,0.89,68,1,11.24,94,94,46
2023-09-28 14:12,22.35,93.29,0.8,68,1,11.24,94,94,46
2023-09-28 14:22,22.31,95.7,0.86,69,1,11.24,94,94,46
2023-09-28 14:32,23.55,89.05,4.25,69,1,11.24,94,94,46
2023-09-28 14:43,25.39,84.93,1.06,69,1,11.24,94,94,46
2023-09-28 14:53,26.21,82.24,4.21,69,1,11.24,94,94,46
2023-09-28 15:03,26.65,82.53,1.09,68,1,11.3,93,95,46
2023-09-28 15:14,26.32,80.52,4.25,68,1,11.3,93,95,46
2023-09-28 15:24,29.19,72.99,5.21,68,1,11.3,93,95,46
2023-09-28 15:35,27.78,77.54,4.19,69,1,11.3,93,95,46
2023-09-28 15:45,29.94,72.11,4.47,69,1,11.3,93,95,46
2023-09-28 15:55,29.61,71.7,4.2,67,1,11.3,93,95,46
2023-09-28 16:06,28.71,74.9,1.15,68,1,11.38,92,100,24
2023-09-28 16:16,29.15,71.56,0.85,69,1,11.38,92,100,24
2023-09-28 16:26,28.34,73.53,0.79,68,1,11.38,92,100,24
2023-09-28 16:37,27.07,77.62,0.46,69,1,11.38,92,100,24
2023-09-28 16:47,27.46,76.03,0.62,67,1,11.38,92,100,24
2023-09-28 16:57,26.43,81.54,0.44,66,1,11.38,92,100,24
2023-09-28 17:08,24.64,89.44,0.28,66,1,10.86,92,100,35
2023-09-28 17:18,23.48,94.41,0.27,68,1,10.86,92,100,35
2023-09-28 17:28,22.67,98.0,0.29,66,1,10.86,92,100,35
2023-09-28 17:39,22.39,100.0,0.18,67,1,10.86,92,100,35
2023-09-28 17:49,21.44,100.0,0.18,65,1,10.86,92,100,35
2023-09-28 17:59,20.2,100.0,0.01,63,36,10.86,92,100,35
2023-09-28 18:10,18.73,100.0,0.26,66,34,10.4,92,100,31
2023-09-28 18:30,18.3,100.0,0.26,64,32,10.4,92,100,31
2023-09-28 18:41,18.15,100.0,0.16,59,31,11.16,87,100,32
2023-09-28 18:51,18.07,100.0,0.2,59,31,10.61,90,100,19
2023-09-28 19:02,17.87,100.0,0.19,58,33,10.43,89,100,23
2023-09-28 19:12,17.87,100.0,0.26,58,32,10.43,89,100,23
2023-09-28 19:22,17.71,100.0,0.23,57,33,10.43,89,100,23
2023-09-28 19:33,18.0,100.0,0.13,57,35,10.43,89,100,23
2023-09-28 19:43,18.47,100.0,0.2,60,30,10.43,89,100,23
2023-09-28 19:53,18.94,100.0,0.09,57,31,10.43,89,100,23
2023-09-28 20:04,19.0,100.0,0.19,59,25,10.39,89,99,19
2023-09-28 20:14,19.19,100.0,0.16,57,12,10.39,89,99,19
2023-09-28 20:24,19.07,100.0,0.14,60,14,10.39,89,99,19
2023-09-28 20:35,19.14,100.0,0.19,58,4,10.39,89,99,19
2023-09-28 20:45,19.08,100.0,0.17,58,4,10.39,89,99,19
2023-09-28 20:55,18.84,100.0,0.2,58,4,10.39,89,99,19
2023-09-28 21:06,18.8,100.0,0.0,59,4,12.33,83,96,15
2023-09-28 21:16,18.47,100.0,0.2,58,4,12.33,83,96,15
2023-09-28 21:26,18.58,100.0,0.27,61,4,12.33,83,96,15
2023-09-28 21:37,18.39,100.0,0.0,63,3,12.33,83,96,15
2023-09-28 21:47,18.1,100.0,0.2,61,3,12.33,83,96,15
2023-09-28 21:58,17.97,100.0,0.2,61,1,12.33,83,96,15
2023-09-28 22:08,18.12,100.0,0.24,62,2,15.17,70,96,0
2023-09-28 22:18,17.82,100.0,0.0,62,2,15.17,70,96,0
2023-09-28 22:29,17.52,100.0,0.21,62,1,15.17,70,96,0
2023-09-28 22:39,17.75,100.0,0.17,61,1,15.17,70,96,0
2023-09-28 22:49,17.74,100.0,0.59,61,1,15.17,70,96,0
2023-09-28 23:00,17.15,100.0,0.2,64,1,16.47,61,100,0
2023-09-28 23:10,16.7,100.0,0.4,63,2,17.71,58,98,0
2023-09-28 23:20,16.6,100.0,0.22,64,2,17.71,58,98,0
2023-09-28 23:31,16.97,100.0,0.29,62,1,17.71,58,98,0
2023-09-28 23:41,17.08,100.0,0.16,62,2,17.71,58,98,0
2023-09-28 23:51,16.88,100.0,0.08,62,2,17.71,58,98,0
2023-09-29 00:02,16.67,100.0,0.2,62,2,20.13,48,98,6
2023-09-29 00:12,16.52,100.0,0.26,61,2,20.13,48,98,6
2023-09-29 00:22,16.53,100.0,0.3,61,2,20.13,48,98,6
2023-09-29 00:33,16.28,100.0,0.45,62,1,20.13,48,98,6
2023-09-29 00:43,16.3,100.0,0.46,65,1,19.03,52,100,0
2023-09-29 00:53,15.94,100.0,0.19,63,2,20.43,48,84,0
2023-09-29 01:04,15.68,100.0,0.12,61,2,20.47,48,88,12
2023-09-29 01:14,15.2,100.0,0.26,61,1,20.47,48,88,12
2023-09-29 01:25,14.83,100.0,0.32,61,1,20.47,48,88,12
2023-09-29 01:35,14.69,100.0,0.13,61,1,20.47,48,88,12
2023-09-29 01:45,14.47,100.0,0.43,62,1,20.47,48,88,12
2023-09-29 01:56,14.61,100.0,0.27,61,1,20.47,48,88,12
2023-09-29 02:06,14.5,100.0,0.18,61,1,19.77,54,90,24
2023-09-29 02:16,14.29,100.0,0.22,63,1,19.77,54,90,24
2023-09-29 02:27,14.84,100.0,0.31,63,1,19.77,54,90,24
2023-09-29 02:37,14.68,100.0,0.19,61,1,19.77,54,90,24
2023-09-29 02:47,14.61,100.0,0.5,60,1,19.77,54,90,24
2023-09-29 02:58,14.6,100.0,0.25,61,1,19.77,54,90,24
2023-09-29 03:08,14.73,100.0,0.23,61,1,19.73,57,90,39
2023-09-29 03:18,14.84,100.0,0.2,60,1,19.73,57,90,39
2023-09-29 03:29,14.88,100.0,0.18,61,1,19.73,57,90,39
2023-09-29 03:39,14.39,100.0,0.2,63,1,19.73,57,90,39
2023-09-29 03:49,14.47,100.0,0.0,61,1,19.73,57,90,39
2023-09-29 04:00,14.04,100.0,0.28,63,1,17.11,74,100,68
2023-09-29 04:10,13.75,100.0,0.29,64,1,18.69,61,99,84
2023-09-29 04:21,13.66,100.0,0.22,62,1,18.69,61,99,84
2023-09-29 04:31,13.69,100.0,0.27,61,1,18.69,61,99,84
2023-09-29 04:41,13.51,100.0,0.0,62,1,18.69,61,99,84
2023-09-29 04:52,13.77,100.0,0.32,61,1,18.69,61,99,84
2023-09-29 05:02,13.49,100.0,0.32,62,1,17.56,68,99,88
2023-09-29 05:12,13.88,100.0,0.19,63,1,17.56,68,99,88
2023-09-29 05:23,13.91,100.0,0.16,65,1,17.56,68,99,88
2023-09-29 05:33,13.95,100.0,0.5,62,1,17.56,68,99,88
2023-09-29 05:43,13.84,100.0,0.14,65,1,17.56,68,99,88
2023-09-29 05:54,14.15,100.0,0.55,65,1,17.56,68,99,88
2023-09-29 06:04,14.35,100.0,0.24,63,1,16.78,73,100,88
2023-09-29 06:14,14.43,100.0,0.6,64,1,16.78,73,100,88
2023-09-29 06:25,17.22,100.0,0.2,64,1,16.78,73,100,88
2023-09-29 06:35,17.58,100.0,0.2,64,1,16.78,73,100,88
2023-09-29 06:45,20.74,100.0,0.47,63,1,17.18,70,99,88
2023-09-29 06:56,21.49,99.0,0.64,63,1,17.18,70,99,88
2023-09-29 07:06,22.12,95.87,0.89,64,1,16.12,75,99,88
2023-09-29 07:16,23.93,89.84,1.04,63,1,16.12,75,99,88
2023-09-29 07:27,20.51,100.0,0.75,65,1,16.12,75,99,88
2023-09-29 07:37,20.95,100.0,4.37,63,1,16.12,75,99,88
2023-09-29 07:48,24.03,88.75,4.39,63,1,16.12,75,99,88
2023-09-29 07:58,24.57,85.81,4.91,62,1,16.12,75,99,88
2023-09-29 08:08,22.43,90.48,0.86,62,1,13.44,86,99,88
2023-09-29 08:19,21.21,97.12,0.84,64,1,13.44,86,99,88
2023-09-29 08:29,21.12,98.27,0.75,63,1,13.44,86,99,88
2023-09-29 08:39,21.31,97.09,0.86,63,1,13.44,86,99,88
2023-09-29 08:50,21.04,96.05,1.05,63,1,13.44,86,99,88
2023-09-29 09:00,22.33,92.65,1.12,64,1,12.86,84,99,76
2023-09-29 09:10,21.25,95.95,0.85,64,1,12.5,89,98,89
2023-09-29 09:21,22.17,95.19,0.45,64,1,12.5,89,98,89
2023-09-29 09:31,21.16,96.81,0.78,65,1,12.5,89,98,89
2023-09-29 09:41,21.62,93.39,0.86,64,1,12.5,89,98,89
2023-09-29 09:52,23.5,88.72,4.45,65,1,12.5,89,98,89
2023-09-29 10:02,24.55,84.85,5.21,63,1,12.0,90,78,20
2023-09-29 10:12,22.88,88.15,1.04,63,1,12.0,90,78,20
2023-09-29 10:23,21.49,93.93,0.68,63,1,12.0,90,78,20
2023-09-29 10:33,21.17,96.49,0.94,62,1,12.0,90,78,20
2023-09-29 10:44,21.9,94.26,0.91,64,1,12.0,90,78,20
2023-09-29 10:54,21.86,96.43,1.16,64,1,12.0,90,78,20
2023-09-29 11:04,22.64,93.84,4.25,62,1,11.65,91,82,30
2023-09-29 11:15,24.02,89.81,4.51,64,1,11.65,91,82,30
2023-09-29 11:25,25.87,81.92,7.22,63,1,11.65,91,82,30
2023-09-29 11:35,24.85,84.1,5.2,63,1,11.65,91,82,30
2023-09-29 11:46,26.72,77.93,9.6,63,1,11.65,91,82,30
2023-09-29 11:56,29.94,67.16,10.2,62,1,11.65,91,82,30
2023-09-29 12:06,27.67,68.43,8.88,62,1,11.39,91,88,30
2023-09-29 12:17,31.68,59.43,9.13,64,1,11.39,91,88,30
2023-09-29 12:27,29.61,62.56,5.57,63,1,11.39,91,88,30
2023-09-29 12:37,30.32,60.22,6.6,64,1,11.39,91,88,30
2023-09-29 12:48,30.99,59.49,8.57,61,1,11.48,91,79,31
2023-09-29 12:58,28.34,63.77,5.62,63,1,11.39,91,88,30
2023-09-29 13:08,27.44,66.66,1.13,62,1,11.11,92,66,31
2023-09-29 13:19,30.83,64.23,6.77,58,1,11.11,92,66,31
2023-09-29 13:29,31.12,60.01,5.85,60,1,11.11,92,66,31
2023-09-29 13:39,29.57,61.79,5.03,61,1,11.11,92,66,31
2023-09-29 13:50,26.89,71.26,4.45,61,1,11.11,92,66,31
2023-09-29 14:00,28.61,65.82,6.31,59,1,11.11,90,60,44
2023-09-29 14:11,26.84,71.68,4.5,59,1,10.8,92,73,31
2023-09-29 14:21,24.91,79.86,1.14,61,1,10.8,92,73,31
2023-09-29 14:31,24.84,82.22,0.86,63,1,10.8,92,73,31
2023-09-29 14:42,24.62,82.22,1.13,63,1,10.8,92,73,31
2023-09-29 14:52,24.06,84.23,0.77,62,1,10.8,92,73,31
2023-09-29 15:02,23.9,82.12,1.14,62,1,10.48,91,65,31
2023-09-29 15:13,24.34,80.7,0.91,61,1,10.48,91,65,31
2023-09-29 15:23,26.52,76.06,4.94,62,1,10.48,91,65,31
2023-09-29 15:33,26.54,74.9,4.39,62,1,10.48,91,65,31
2023-09-29 15:44,28.18,68.31,4.21,62,1,10.48,91,65,31
2023-09-29 15:54,28.4,69.1,4.31,64,1,10.48,91,65,31
2023-09-29 16:04,26.97,73.31,4.16,64,1,10.25,90,35,15
2023-09-29 16:15,26.28,77.0,0.92,62,1,10.25,90,35,15
2023-09-29 16:25,25.65,78.61,0.87,63,1,10.25,90,35,15
2023-09-29 16:36,25.51,79.98,0.6,63,1,10.25,90,35,15
2023-09-29 16:46,25.15,80.72,0.59,64,1,10.25,90,35,15
2023-09-29 17:07,22.25,89.52,0.27,64,1,10.07,90,46,15
2023-09-29 23:19,16.52,100.0,0.3,64,1,18.2,57,87,0
2023-09-29 23:30,16.38,100.0,0.22,64,1,18.2,57,87,0
2023-09-29 23:40,16.38,100.0,0.73,65,1,18.2,57,87,0
2023-09-29 23:50,16.33,100.0,0.23,65,1,18.2,57,87,0
2023-09-30 00:01,16.27,100.0,0.32,64,1,19.26,51,45,4
2023-09-30 00:11,16.09,100.0,0.02,62,1,20.01,50,87,4
2023-09-30 00:21,15.97,100.0,0.2,62,1,20.01,50,87,4
2023-09-30 00:32,15.83,100.0,0.47,63,1,20.01,50,87,4
2023-09-30 00:42,15.54,100.0,0.1,62,1,20.01,50,87,4
2023-09-30 00:52,15.41,100.0,0.2,62,1,20.01,50,87,4
